utterance,meaning,valence,probability,affect_prior
101,101,2,0.50598,0.6787
201,101,2,0.01123,0.6787
501,101,2,0.01123,0.6787
1001,101,2,0.01123,0.6787
2001,101,2,0.01123,0.6787
10001,101,2,0.029386,0.6787
20,201,2,8.8378e-05,0.71626
50,201,2,0.00084248,0.71626
100,201,2,0.0074134,0.71626
200,201,2,0.060351,0.71626
500,201,2,0.011054,0.71626
1000,201,2,0.011054,0.71626
2000,201,2,0.011054,0.71626
10000,201,2,0.015491,0.71626
21,201,2,2.8747e-05,0.71626
51,201,2,0.00027393,0.71626
101,201,2,0.0032348,0.71626
201,201,2,0.43808,0.71626
501,201,2,0.0059195,0.71626
1001,201,2,0.0059195,0.71626
2001,201,2,0.0059195,0.71626
10001,201,2,0.01549,0.71626
20,501,2,8.8378e-05,0.71626
50,501,2,0.00084248,0.71626
100,501,2,0.0074134,0.71626
200,501,2,0.011054,0.71626
500,501,2,0.060351,0.71626
1000,501,2,0.011054,0.71626
2000,501,2,0.011054,0.71626
10000,501,2,0.015491,0.71626
21,501,2,2.8747e-05,0.71626
51,501,2,0.00027393,0.71626
101,501,2,0.0032348,0.71626
201,501,2,0.0059195,0.71626
501,501,2,0.43808,0.71626
1001,501,2,0.0059195,0.71626
2001,501,2,0.0059195,0.71626
10001,501,2,0.01549,0.71626
20,1001,2,8.8378e-05,0.71626
50,1001,2,0.00084248,0.71626
100,1001,2,0.0074134,0.71626
200,1001,2,0.011054,0.71626
500,1001,2,0.011054,0.71626
1000,1001,2,0.060351,0.71626
2000,1001,2,0.011054,0.71626
10000,1001,2,0.015491,0.71626
21,1001,2,2.8747e-05,0.71626
51,1001,2,0.00027393,0.71626
101,1001,2,0.0032348,0.71626
201,1001,2,0.0059195,0.71626
501,1001,2,0.0059195,0.71626
1001,1001,2,0.43808,0.71626
2001,1001,2,0.0059195,0.71626
10001,1001,2,0.01549,0.71626
20,2001,2,8.8378e-05,0.71626
50,2001,2,0.00084248,0.71626
100,2001,2,0.0074134,0.71626
200,2001,2,0.011054,0.71626
500,2001,2,0.011054,0.71626
1000,2001,2,0.011054,0.71626
2000,2001,2,0.060351,0.71626
10000,2001,2,0.015491,0.71626
21,2001,2,2.8747e-05,0.71626
51,2001,2,0.00027393,0.71626
101,2001,2,0.0032348,0.71626
201,2001,2,0.0059195,0.71626
501,2001,2,0.0059195,0.71626
1001,2001,2,0.0059195,0.71626
2001,2001,2,0.43808,0.71626
10001,2001,2,0.01549,0.71626
20,10001,2,3.6414e-09,0.71626
50,10001,2,3.4712e-08,0.71626
100,10001,2,3.0545e-07,0.71626
200,10001,2,4.5544e-07,0.71626
500,10001,2,4.5544e-07,0.71626
1000,10001,2,4.5544e-07,0.71626
2000,10001,2,4.5544e-07,0.71626
10000,10001,2,3.4849e-06,0.71626
21,10001,2,1.1844e-09,0.71626
51,10001,2,1.1287e-08,0.71626
101,10001,2,1.3328e-07,0.71626
201,10001,2,2.439e-07,0.71626
501,10001,2,2.439e-07,0.71626
1001,10001,2,2.439e-07,0.71626
2001,10001,2,2.439e-07,0.71626
10001,10001,2,4.7233e-05,0.71626
