utterance,meaning,valence,probability,affect_prior
100,501,2,0.0023957,0.78351
200,501,2,0.0060367,0.78351
500,501,2,0.030055,0.78351
1000,501,2,0.0092647,0.78351
2000,501,2,0.0092647,0.78351
10000,501,2,0.012684,0.78351
21,501,2,4.3742e-05,0.78351
51,501,2,0.000361,0.78351
101,501,2,0.0024171,0.78351
201,501,2,0.0060501,0.78351
501,501,2,0.1997,0.78351
1001,501,2,0.0092647,0.78351
2001,501,2,0.0092647,0.78351
10001,501,2,0.012684,0.78351
20,1001,2,4.2239e-05,0.78351
50,1001,2,0.00035416,0.78351
100,1001,2,0.0023957,0.78351
200,1001,2,0.0060367,0.78351
500,1001,2,0.0092647,0.78351
1000,1001,2,0.030055,0.78351
2000,1001,2,0.0092647,0.78351
10000,1001,2,0.012684,0.78351
21,1001,2,4.3742e-05,0.78351
51,1001,2,0.000361,0.78351
101,1001,2,0.0024171,0.78351
201,1001,2,0.0060501,0.78351
501,1001,2,0.0092647,0.78351
1001,1001,2,0.1997,0.78351
2001,1001,2,0.0092647,0.78351
10001,1001,2,0.012684,0.78351
20,2001,2,4.2239e-05,0.78351
50,2001,2,0.00035416,0.78351
100,2001,2,0.0023957,0.78351
200,2001,2,0.0060367,0.78351
500,2001,2,0.0092647,0.78351
1000,2001,2,0.0092647,0.78351
2000,2001,2,0.030055,0.78351
10000,2001,2,0.012684,0.78351
21,2001,2,4.3742e-05,0.78351
51,2001,2,0.000361,0.78351
101,2001,2,0.0024171,0.78351
201,2001,2,0.0060501,0.78351
501,2001,2,0.0092647,0.78351
1001,2001,2,0.0092647,0.78351
2001,2001,2,0.1997,0.78351
10001,2001,2,0.012684,0.78351
20,10001,2,3.0308e-09,0.78351
50,10001,2,2.5413e-08,0.78351
100,10001,2,1.719e-07,0.78351
200,10001,2,4.3316e-07,0.78351
500,10001,2,6.6478e-07,0.78351
1000,10001,2,6.6478e-07,0.78351
2000,10001,2,6.6478e-07,0.78351
10000,10001,2,2.9524e-06,0.78351
21,10001,2,3.1386e-09,0.78351
51,10001,2,2.5903e-08,0.78351
101,10001,2,1.7344e-07,0.78351
201,10001,2,4.3412e-07,0.78351
501,10001,2,6.6478e-07,0.78351
1001,10001,2,6.6478e-07,0.78351
2001,10001,2,6.6478e-07,0.78351
10001,10001,2,1.9618e-05,0.78351
