utterance,meaning,valence,probability,affect_prior
500,21,2,0.067361,0.20154
1000,21,2,0.067361,0.20154
2000,21,2,0.067361,0.20154
10000,21,2,0.10413,0.20154
21,21,2,0.14569,0.20154
51,21,2,0.0046103,0.20154
101,21,2,0.043444,0.20154
201,21,2,0.067361,0.20154
501,21,2,0.067361,0.20154
1001,21,2,0.067361,0.20154
2001,21,2,0.067361,0.20154
10001,21,2,0.10413,0.20154
20,51,2,0.00046839,0.42807
50,51,2,0.036734,0.42807
100,51,2,0.043117,0.42807
200,51,2,0.067347,0.42807
500,51,2,0.067347,0.42807
1000,51,2,0.067347,0.42807
2000,51,2,0.067347,0.42807
10000,51,2,0.10411,0.42807
21,51,2,0.00049602,0.42807
51,51,2,0.30046,0.42807
101,51,2,0.043435,0.42807
201,51,2,0.067347,0.42807
501,51,2,0.067347,0.42807
1001,51,2,0.067347,0.42807
2001,51,2,0.067347,0.42807
10001,51,2,0.10411,0.42807
20,101,2,0.00013197,0.6787
50,101,2,0.0012717,0.6787
100,101,2,0.046076,0.6787
200,101,2,0.018975,0.6787
500,101,2,0.018975,0.6787
1000,101,2,0.018975,0.6787
2000,101,2,0.018975,0.6787
10000,101,2,0.029331,0.6787
21,101,2,0.00013975,0.6787
51,101,2,0.0012987,0.6787
101,101,2,0.3235,0.6787
201,101,2,0.018975,0.6787
501,101,2,0.018975,0.6787
1001,101,2,0.018975,0.6787
2001,101,2,0.018975,0.6787
10001,101,2,0.029331,0.6787
20,201,2,6.9565e-05,0.71626
50,201,2,0.00067034,0.71626
100,201,2,0.0064037,0.71626
200,201,2,0.034895,0.71626
500,201,2,0.010002,0.71626
1000,201,2,0.010002,0.71626
2000,201,2,0.010002,0.71626
10000,201,2,0.015462,0.71626
21,201,2,7.3668e-05,0.71626
51,201,2,0.00068457,0.71626
101,201,2,0.0064509,0.71626
201,201,2,0.23802,0.71626
501,201,2,0.010002,0.71626
1001,201,2,0.010002,0.71626
2001,201,2,0.010002,0.71626
10001,201,2,0.015462,0.71626
20,501,2,6.9565e-05,0.71626
50,501,2,0.00067034,0.71626
100,501,2,0.0064037,0.71626
200,501,2,0.010002,0.71626
500,501,2,0.034895,0.71626
1000,501,2,0.010002,0.71626
2000,501,2,0.010002,0.71626
10000,501,2,0.015462,0.71626
21,501,2,7.3668e-05,0.71626
51,501,2,0.00068457,0.71626
101,501,2,0.0064509,0.71626
201,501,2,0.010002,0.71626
501,501,2,0.23802,0.71626
1001,501,2,0.010002,0.71626
2001,501,2,0.010002,0.71626
10001,501,2,0.015462,0.71626
20,1001,2,6.9565e-05,0.71626
50,1001,2,0.00067034,0.71626
100,1001,2,0.0064037,0.71626
200,1001,2,0.010002,0.71626
500,1001,2,0.010002,0.71626
1000,1001,2,0.034895,0.71626
2000,1001,2,0.010002,0.71626
10000,1001,2,0.015462,0.71626
21,1001,2,7.3668e-05,0.71626
51,1001,2,0.00068457,0.71626
101,1001,2,0.0064509,0.71626
201,1001,2,0.010002,0.71626
501,1001,2,0.010002,0.71626
1001,1001,2,0.23802,0.71626
2001,1001,2,0.010002,0.71626
10001,1001,2,0.015462,0.71626
20,2001,2,6.9565e-05,0.71626
50,2001,2,0.00067034,0.71626
100,2001,2,0.0064037,0.71626
200,2001,2,0.010002,0.71626
500,2001,2,0.010002,0.71626
1000,2001,2,0.010002,0.71626
2000,2001,2,0.034895,0.71626
10000,2001,2,0.015462,0.71626
21,2001,2,7.3668e-05,0.71626
51,2001,2,0.00068457,0.71626
101,2001,2,0.0064509,0.71626
201,2001,2,0.010002,0.71626
501,2001,2,0.010002,0.71626
1001,2001,2,0.010002,0.71626
2001,2001,2,0.23802,0.71626
10001,2001,2,0.015462,0.71626
20,10001,2,2.8662e-09,0.71626
50,10001,2,2.762e-08,0.71626
100,10001,2,2.6385e-07,0.71626
200,10001,2,4.1212e-07,0.71626
500,10001,2,4.1212e-07,0.71626
1000,10001,2,4.1212e-07,0.71626
2000,10001,2,4.1212e-07,0.71626
10000,10001,2,2.2225e-06,0.71626
21,10001,2,3.0353e-09,0.71626
51,10001,2,2.8206e-08,0.71626
101,10001,2,2.6579e-07,0.71626
201,10001,2,4.1212e-07,0.71626
501,10001,2,4.1212e-07,0.71626
1001,10001,2,4.1212e-07,0.71626
2001,10001,2,4.1212e-07,0.71626
10001,10001,2,1.516e-05,0.71626
