utterance,meaning,valence,probability,affect_prior
101,51,2,0.00052481,0.21085
201,51,2,0.00039335,0.21085
501,51,2,0.00070035,0.21085
1001,51,2,0.0057977,0.21085
2001,51,2,0.019508,0.21085
10001,51,2,0.025455,0.21085
20,101,2,0.0013012,0.21085
50,101,2,0.0010512,0.21085
100,101,2,0.014399,0.21085
200,101,2,0.00060654,0.21085
500,101,2,0.0010771,0.21085
1000,101,2,0.0089338,0.21085
2000,101,2,0.03008,0.21085
10000,101,2,0.03925,0.21085
21,101,2,0.0013012,0.21085
51,101,2,0.0010512,0.21085
101,101,2,0.12529,0.21085
201,101,2,0.00060654,0.21085
501,101,2,0.0010799,0.21085
1001,101,2,0.0089399,0.21085
2001,101,2,0.03008,0.21085
10001,101,2,0.03925,0.21085
20,201,2,0.0019653,0.21085
50,201,2,0.0015877,0.21085
100,201,2,0.0012223,0.21085
200,201,2,0.0163,0.21085
500,201,2,0.0016269,0.21085
1000,201,2,0.013493,0.21085
2000,201,2,0.045432,0.21085
10000,201,2,0.059283,0.21085
21,201,2,0.0019653,0.21085
51,201,2,0.0015877,0.21085
101,201,2,0.0012223,0.21085
201,201,2,0.14183,0.21085
501,201,2,0.0016311,0.21085
1001,201,2,0.013503,0.21085
2001,201,2,0.045432,0.21085
10001,201,2,0.059283,0.21085
20,501,2,0.0064258,0.35889
50,501,2,0.0051913,0.35889
100,501,2,0.0039965,0.35889
200,501,2,0.0029954,0.35889
500,501,2,0.036251,0.35889
1000,501,2,0.044119,0.35889
2000,501,2,0.14855,0.35889
10000,501,2,0.19384,0.35889
21,501,2,0.0064258,0.35889
51,501,2,0.0051913,0.35889
101,501,2,0.0039965,0.35889
201,501,2,0.0029954,0.35889
501,501,2,0.28869,0.35889
1001,501,2,0.044149,0.35889
2001,501,2,0.14855,0.35889
10001,501,2,0.19384,0.35889
20,1001,2,0.0032868,0.62509
50,1001,2,0.0026553,0.62509
100,1001,2,0.0020442,0.62509
200,1001,2,0.0015321,0.62509
500,1001,2,0.0027209,0.62509
1000,1001,2,0.065722,0.62509
2000,1001,2,0.075982,0.62509
10000,1001,2,0.099147,0.62509
21,1001,2,0.0032868,0.62509
51,1001,2,0.0026553,0.62509
101,1001,2,0.0020442,0.62509
201,1001,2,0.0015321,0.62509
501,1001,2,0.0027279,0.62509
1001,1001,2,0.41788,0.62509
2001,1001,2,0.075982,0.62509
10001,1001,2,0.099147,0.62509
20,2001,2,0.00061878,0.77438
50,2001,2,0.0004999,0.77438
100,2001,2,0.00038484,0.77438
200,2001,2,0.00028844,0.77438
500,2001,2,0.00051223,0.77438
1000,2001,2,0.0042485,0.77438
2000,2001,2,0.032113,0.77438
10000,2001,2,0.018666,0.77438
21,2001,2,0.00061878,0.77438
51,2001,2,0.0004999,0.77438
101,2001,2,0.00038484,0.77438
201,2001,2,0.00028844,0.77438
501,2001,2,0.00051356,0.77438
1001,2001,2,0.0042514,0.77438
2001,2001,2,0.17743,0.77438
10001,2001,2,0.018666,0.77438
20,10001,2,3.5671e-08,0.77438
50,10001,2,2.8818e-08,0.77438
100,10001,2,2.2185e-08,0.77438
200,10001,2,1.6628e-08,0.77438
500,10001,2,2.9529e-08,0.77438
1000,10001,2,2.4492e-07,0.77438
2000,10001,2,8.2464e-07,0.77438
10000,10001,2,2.4156e-06,0.77438
21,10001,2,3.5671e-08,0.77438
51,10001,2,2.8818e-08,0.77438
101,10001,2,2.2185e-08,0.77438
201,10001,2,1.6628e-08,0.77438
501,10001,2,2.9606e-08,0.77438
1001,10001,2,2.4508e-07,0.77438
2001,10001,2,8.2464e-07,0.77438
10001,10001,2,1.3347e-05,0.77438
