utterance,meaning,valence,probability,affect_prior
1000,10001,2,5.3691e-07,0.6814
2000,10001,2,5.3993e-07,0.6814
10000,10001,2,2.5984e-06,0.6814
11,10001,2,1.9865e-09,0.6814
51,10001,2,1.0681e-08,0.6814
101,10001,2,2.1329e-08,0.6814
501,10001,2,5.3342e-07,0.6814
1001,10001,2,4.8765e-07,0.6814
2001,10001,2,4.9785e-07,0.6814
10001,10001,2,3.3997e-05,0.6814
