utterance,meaning,valence,probability,affect_prior
100,1000,2,0.0084249,0.63915
200,1000,2,0.0084249,0.63915
500,1000,2,0.0084249,0.63915
1000,1000,2,0.21148,0.63915
2000,1000,2,0.0084249,0.63915
10000,1000,2,0.013009,0.63915
21,1000,2,0.00011355,0.63915
51,1000,2,0.0010522,0.63915
101,1000,2,0.0084249,0.63915
201,1000,2,0.0084249,0.63915
501,1000,2,0.0084249,0.63915
1001,1000,2,0.030592,0.63915
2001,1000,2,0.0084249,0.63915
10001,1000,2,0.013009,0.63915
20,2000,2,0.00010639,0.63915
50,2000,2,0.0010317,0.63915
100,2000,2,0.0084249,0.63915
200,2000,2,0.0084249,0.63915
500,2000,2,0.0084249,0.63915
1000,2000,2,0.0084249,0.63915
2000,2000,2,0.21148,0.63915
10000,2000,2,0.013009,0.63915
21,2000,2,0.00011355,0.63915
51,2000,2,0.0010522,0.63915
101,2000,2,0.0084249,0.63915
201,2000,2,0.0084249,0.63915
501,2000,2,0.0084249,0.63915
1001,2000,2,0.0084249,0.63915
2001,2000,2,0.030592,0.63915
10001,2000,2,0.013009,0.63915
20,10000,2,3.7798e-09,0.63915
50,10000,2,3.6654e-08,0.63915
100,10000,2,2.9931e-07,0.63915
200,10000,2,2.9931e-07,0.63915
500,10000,2,2.9931e-07,0.63915
1000,10000,2,2.9931e-07,0.63915
2000,10000,2,2.9931e-07,0.63915
10000,10000,2,1.1601e-05,0.63915
21,10000,2,4.034e-09,0.63915
51,10000,2,3.7383e-08,0.63915
101,10000,2,2.9931e-07,0.63915
201,10000,2,2.9931e-07,0.63915
501,10000,2,2.9931e-07,0.63915
1001,10000,2,2.9931e-07,0.63915
2001,10000,2,2.9931e-07,0.63915
10001,10000,2,1.6781e-06,0.63915
20,21,2,0.018293,0.21825
50,21,2,0.0069665,0.21825
100,21,2,0.056887,0.21825
200,21,2,0.056887,0.21825
500,21,2,0.056887,0.21825
1000,21,2,0.056887,0.21825
2000,21,2,0.056887,0.21825
10000,21,2,0.087837,0.21825
21,21,2,0.16219,0.21825
51,21,2,0.007105,0.21825
101,21,2,0.056887,0.21825
201,21,2,0.056887,0.21825
501,21,2,0.056887,0.21825
1001,21,2,0.056887,0.21825
2001,21,2,0.056887,0.21825
10001,21,2,0.087837,0.21825
20,51,2,0.00087158,0.48693
50,51,2,0.04768,0.48693
100,51,2,0.069018,0.48693
200,51,2,0.069018,0.48693
500,51,2,0.069018,0.48693
1000,51,2,0.069018,0.48693
2000,51,2,0.069018,0.48693
10000,51,2,0.10657,0.48693
21,51,2,0.00093021,0.48693
51,51,2,0.36853,0.48693
101,51,2,0.069018,0.48693
201,51,2,0.069018,0.48693
501,51,2,0.069018,0.48693
1001,51,2,0.069018,0.48693
2001,51,2,0.069018,0.48693
10001,51,2,0.10657,0.48693
20,101,2,0.00010639,0.63915
50,101,2,0.0010317,0.63915
100,101,2,0.030592,0.63915
200,101,2,0.0084249,0.63915
500,101,2,0.0084249,0.63915
1000,101,2,0.0084249,0.63915
2000,101,2,0.0084249,0.63915
10000,101,2,0.013009,0.63915
21,101,2,0.00011355,0.63915
51,101,2,0.0010522,0.63915
101,101,2,0.21148,0.63915
201,101,2,0.0084249,0.63915
501,101,2,0.0084249,0.63915
1001,101,2,0.0084249,0.63915
2001,101,2,0.0084249,0.63915
10001,101,2,0.013009,0.63915
20,201,2,0.00010639,0.63915
50,201,2,0.0010317,0.63915
100,201,2,0.0084249,0.63915
200,201,2,0.030592,0.63915
500,201,2,0.0084249,0.63915
1000,201,2,0.0084249,0.63915
2000,201,2,0.0084249,0.63915
10000,201,2,0.013009,0.63915
